author_guid,boost_score_avg,boost_score_std_dev,boost_score_sum,boosting_timeslots_count,cocitation_net_betweenness_centrality,cocitation_net_betweenness_centrality_aggregation_function_kurt_neighb_size_1,cocitation_net_betweenness_centrality_aggregation_function_kurt_neighb_size_2,cocitation_net_betweenness_centrality_aggregation_function_mean_neighb_size_1,cocitation_net_betweenness_centrality_aggregation_function_mean_neighb_size_2,cocitation_net_betweenness_centrality_aggregation_function_skew_neighb_size_1,cocitation_net_betweenness_centrality_aggregation_function_skew_neighb_size_2,cocitation_net_betweenness_centrality_aggregation_function_std_neighb_size_1,cocitation_net_betweenness_centrality_aggregation_function_std_neighb_size_2,cocitation_net_closeness_centrality,cocitation_net_closeness_centrality_aggregation_function_kurt_neighb_size_1,cocitation_net_closeness_centrality_aggregation_function_kurt_neighb_size_2,cocitation_net_closeness_centrality_aggregation_function_mean_neighb_size_1,cocitation_net_closeness_centrality_aggregation_function_mean_neighb_size_2,cocitation_net_closeness_centrality_aggregation_function_skew_neighb_size_1,cocitation_net_closeness_centrality_aggregation_function_skew_neighb_size_2,cocitation_net_closeness_centrality_aggregation_function_std_neighb_size_1,cocitation_net_closeness_centrality_aggregation_function_std_neighb_size_2,cocitation_net_degree_centrality,cocitation_net_degree_centrality_aggregation_function_kurt_neighb_size_1,cocitation_net_degree_centrality_aggregation_function_kurt_neighb_size_2,cocitation_net_degree_centrality_aggregation_function_mean_neighb_size_1,cocitation_net_degree_centrality_aggregation_function_mean_neighb_size_2,cocitation_net_degree_centrality_aggregation_function_skew_neighb_size_1,cocitation_net_degree_centrality_aggregation_function_skew_neighb_size_2,cocitation_net_degree_centrality_aggregation_function_std_neighb_size_1,cocitation_net_degree_centrality_aggregation_function_std_neighb_size_2,cocitation_net_in_degree_centrality,cocitation_net_in_degree_centrality_aggregation_function_kurt_neighb_size_1,cocitation_net_in_degree_centrality_aggregation_function_kurt_neighb_size_2,cocitation_net_in_degree_centrality_aggregation_function_mean_neighb_size_1,cocitation_net_in_degree_centrality_aggregation_function_mean_neighb_size_2,cocitation_net_in_degree_centrality_aggregation_function_skew_neighb_size_1,cocitation_net_in_degree_centrality_aggregation_function_skew_neighb_size_2,cocitation_net_in_degree_centrality_aggregation_function_std_neighb_size_1,cocitation_net_in_degree_centrality_aggregation_function_std_neighb_size_2,cocitation_net_out_degree_centrality,cocitation_net_out_degree_centrality_aggregation_function_kurt_neighb_size_1,cocitation_net_out_degree_centrality_aggregation_function_kurt_neighb_size_2,cocitation_net_out_degree_centrality_aggregation_function_mean_neighb_size_1,cocitation_net_out_degree_centrality_aggregation_function_mean_neighb_size_2,cocitation_net_out_degree_centrality_aggregation_function_skew_neighb_size_1,cocitation_net_out_degree_centrality_aggregation_function_skew_neighb_size_2,cocitation_net_out_degree_centrality_aggregation_function_std_neighb_size_1,cocitation_net_out_degree_centrality_aggregation_function_std_neighb_size_2,count_authors_sharing_boosted_posts,max_tfidf,sum_tfidf,topic_net_betweenness_centrality,topic_net_betweenness_centrality_aggregation_function_kurt_neighb_size_1,topic_net_betweenness_centrality_aggregation_function_kurt_neighb_size_2,topic_net_betweenness_centrality_aggregation_function_mean_neighb_size_1,topic_net_betweenness_centrality_aggregation_function_mean_neighb_size_2,topic_net_betweenness_centrality_aggregation_function_skew_neighb_size_1,topic_net_betweenness_centrality_aggregation_function_skew_neighb_size_2,topic_net_betweenness_centrality_aggregation_function_std_neighb_size_1,topic_net_betweenness_centrality_aggregation_function_std_neighb_size_2,topic_net_closeness_centrality,topic_net_closeness_centrality_aggregation_function_kurt_neighb_size_1,topic_net_closeness_centrality_aggregation_function_kurt_neighb_size_2,topic_net_closeness_centrality_aggregation_function_mean_neighb_size_1,topic_net_closeness_centrality_aggregation_function_mean_neighb_size_2,topic_net_closeness_centrality_aggregation_function_skew_neighb_size_1,topic_net_closeness_centrality_aggregation_function_skew_neighb_size_2,topic_net_closeness_centrality_aggregation_function_std_neighb_size_1,topic_net_closeness_centrality_aggregation_function_std_neighb_size_2,topic_net_degree_centrality,topic_net_degree_centrality_aggregation_function_kurt_neighb_size_1,topic_net_degree_centrality_aggregation_function_kurt_neighb_size_2,topic_net_degree_centrality_aggregation_function_mean_neighb_size_1,topic_net_degree_centrality_aggregation_function_mean_neighb_size_2,topic_net_degree_centrality_aggregation_function_skew_neighb_size_1,topic_net_degree_centrality_aggregation_function_skew_neighb_size_2,topic_net_degree_centrality_aggregation_function_std_neighb_size_1,topic_net_degree_centrality_aggregation_function_std_neighb_size_2,topic_net_in_degree_centrality,topic_net_in_degree_centrality_aggregation_function_kurt_neighb_size_1,topic_net_in_degree_centrality_aggregation_function_kurt_neighb_size_2,topic_net_in_degree_centrality_aggregation_function_mean_neighb_size_1,topic_net_in_degree_centrality_aggregation_function_mean_neighb_size_2,topic_net_in_degree_centrality_aggregation_function_skew_neighb_size_1,topic_net_in_degree_centrality_aggregation_function_skew_neighb_size_2,topic_net_in_degree_centrality_aggregation_function_std_neighb_size_1,topic_net_in_degree_centrality_aggregation_function_std_neighb_size_2,topic_net_out_degree_centrality,topic_net_out_degree_centrality_aggregation_function_kurt_neighb_size_1,topic_net_out_degree_centrality_aggregation_function_kurt_neighb_size_2,topic_net_out_degree_centrality_aggregation_function_mean_neighb_size_1,topic_net_out_degree_centrality_aggregation_function_mean_neighb_size_2,topic_net_out_degree_centrality_aggregation_function_skew_neighb_size_1,topic_net_out_degree_centrality_aggregation_function_skew_neighb_size_2,topic_net_out_degree_centrality_aggregation_function_std_neighb_size_1,topic_net_out_degree_centrality_aggregation_function_std_neighb_size_2,'prediction margin','predicted author_type',author_type
0dfc3a0d480434ee9bf915aa5c4b09a6,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.002193,1.949899,29.522776,0.00955,0.002383,1.946095,5.497413,0.019273,0.008932,0.545969,1.781783,16.351804,0.576738,0.53034,1.751602,3.265011,0.113476,0.060452,0.352332,1.427873,15.900978,0.491177,0.292233,1.697156,3.61512,0.49027,0.257518,0.176166,1.427873,15.900978,0.245588,0.146117,1.697156,3.61512,0.245135,0.128759,0.176166,1.427873,15.900978,0.245588,0.146117,1.697156,3.61512,0.245135,0.128759,0.60136,good_actor,good_actor
0860b4912e9137f29120e54bc080fa6f,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.394732,good_actor,good_actor
14f5aada25633f37991b26a4f4b1563b,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.000066,-2.232906,28.125661,0.026584,0.002482,0.113526,5.373686,0.02798,0.009112,0.499353,-2.149647,17.444859,0.668335,0.532691,0.142565,3.599066,0.172094,0.059592,0.093264,-2.18494,15.395398,0.858467,0.296069,0.127705,3.580476,0.750545,0.261292,0.046632,-2.18494,15.395398,0.429234,0.148034,0.127705,3.580476,0.375272,0.130646,0.046632,-2.18494,15.395398,0.429234,0.148034,0.127705,3.580476,0.375272,0.130646,0.60136,good_actor,good_actor
1f7c1d3ac4f03835b4f9a027b46aed2e,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.000245,-0.771731,27.951924,0.015171,0.002496,1.103929,5.358127,0.023996,0.009135,0.506562,-0.81844,18.965262,0.611835,0.53427,1.052549,3.937225,0.146539,0.058141,0.160622,-0.910112,15.398692,0.621924,0.299626,1.011125,3.580361,0.634848,0.260925,0.080311,-0.910112,15.398692,0.310962,0.149813,1.011125,3.580361,0.317424,0.130462,0.080311,-0.910112,15.398692,0.310962,0.149813,1.011125,3.580361,0.317424,0.130462,0.60136,good_actor,good_actor
166b8a5679cc3dcead8ca4202956a9f2,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,0.000024,-1.99612,28.650583,0.032417,0.002445,-0.286807,5.420533,0.025473,0.009043,0.503259,-1.721424,19.468918,0.711252,0.53362,-0.284077,3.999338,0.143797,0.057605,0.093264,-1.526705,15.85813,1.079356,0.298329,-0.479915,3.633543,0.61924,0.258149,0.046632,-1.526705,15.85813,0.539678,0.149165,-0.479915,3.633543,0.30962,0.129074,0.046632,-1.526705,15.85813,0.539678,0.149165,-0.479915,3.633543,0.30962,0.129074,0.369933,good_actor,good_actor
1aa8f87ddc263e5caab58be06bdbfab8,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.000133,-1.202106,25.875884,0.016802,0.002649,0.942563,5.169274,0.025373,0.009429,0.48799,-1.210596,16.047805,0.616697,0.53418,0.91969,3.388666,0.157495,0.061647,0.134715,-1.2131,14.238404,0.634427,0.297973,0.917529,3.469011,0.679672,0.270171,0.067358,-1.2131,14.238404,0.317214,0.148986,0.917529,3.469011,0.339836,0.135085,0.067358,-1.2131,14.238404,0.317214,0.148986,0.917529,3.469011,0.339836,0.135085,0.60136,good_actor,good_actor
06edd3fee65b38148cf63b7e7dab88b3,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.016737,8.037754,29.609816,0.005537,0.002377,3.091394,5.50502,0.014279,0.008922,0.606918,7.512769,15.983551,0.567166,0.529956,2.86945,3.175929,0.079968,0.060841,0.715026,6.330494,15.880545,0.470981,0.291515,2.632797,3.608766,0.34443,0.257567,0.357513,6.330494,15.880545,0.23549,0.145757,2.632797,3.608766,0.172215,0.128784,0.357513,6.330494,15.880545,0.23549,0.145757,2.632797,3.608766,0.172215,0.128784,0.60136,good_actor,good_actor
030845f3c3aa364091d8a85bc0e14613,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.00016,2.747298,29.609843,0.009068,0.002377,2.109838,5.505023,0.018134,0.008922,0.549075,2.848599,15.987365,0.595987,0.529959,2.08463,3.177098,0.098392,0.060836,0.367876,2.331682,15.886593,0.591897,0.291542,1.939999,3.609921,0.418578,0.25754,0.183938,2.331682,15.886593,0.295948,0.145771,1.939999,3.609921,0.209289,0.12877,0.183938,2.331682,15.886593,0.295948,0.145771,1.939999,3.609921,0.209289,0.12877,0.60136,good_actor,good_actor
0e1ee62ec444358aaf37726428351255,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.000375,3.149671,29.609843,0.008654,0.002377,2.199676,5.505023,0.017733,0.008922,0.552217,3.208762,15.987365,0.592774,0.529959,2.158837,3.177098,0.096758,0.060836,0.388601,2.633585,15.886593,0.576493,0.291542,1.998791,3.609921,0.413043,0.25754,0.194301,2.633585,15.886593,0.288247,0.145771,1.998791,3.609921,0.206521,0.12877,0.194301,2.633585,15.886593,0.288247,0.145771,1.998791,3.609921,0.206521,0.12877,0.60136,good_actor,good_actor
16f5cf8924c7326391ea29983ac0fbef,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,0.00006,-2.181097,27.515237,0.025224,0.00253,0.217062,5.318738,0.0279,0.009194,0.495507,-2.073231,18.945077,0.664893,0.534547,0.226279,3.971167,0.167602,0.058279,0.098446,-2.097931,15.264198,0.859845,0.299528,0.202451,3.578291,0.716762,0.262322,0.049223,-2.097931,15.264198,0.429922,0.149764,0.202451,3.578291,0.358381,0.131161,0.049223,-2.097931,15.264198,0.429922,0.149764,0.202451,3.578291,0.358381,0.131161,0.60136,good_actor,good_actor
0b4ba2b5654a300aa3b7d47f2c2aa7f3,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.000183,0.179475,29.34856,0.013064,0.002395,1.426723,5.482151,0.02155,0.008954,0.530949,0.274001,17.064714,0.605103,0.531079,1.380955,3.433317,0.120877,0.059738,0.259067,-0.120463,15.886098,0.615869,0.293424,1.228058,3.617288,0.528042,0.25767,0.129534,-0.120463,15.886098,0.307935,0.146712,1.228058,3.617288,0.264021,0.128835,0.129534,-0.120463,15.886098,0.307935,0.146712,1.228058,3.617288,0.264021,0.128835,0.60136,good_actor,good_actor
066f7d54f80039eb9fd9ac9c8186d947,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.376238,good_actor,good_actor
1a6d7bc15a8732f798a339532cf20b9d,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.002603,3.979768,29.174402,0.007672,0.002408,2.373237,5.466854,0.016972,0.008976,0.562682,3.731637,17.823142,0.571665,0.531818,2.220201,3.613389,0.097461,0.059016,0.481865,2.723499,15.899108,0.462518,0.29475,1.958292,3.624802,0.434617,0.257696,0.240933,2.723499,15.899108,0.231259,0.147375,1.958292,3.624802,0.217308,0.128848,0.240933,2.723499,15.899108,0.231259,0.147375,1.958292,3.624802,0.217308,0.128848,0.60136,good_actor,good_actor
172a0fd0317d33bd919de062015a40b8,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,0.000532,0.453391,28.738737,0.012145,0.00244,1.517242,5.428389,0.021237,0.009032,0.528044,0.429467,19.397181,0.594458,0.533425,1.378282,3.98371,0.123247,0.057651,0.274611,0.220316,15.889087,0.611687,0.297865,1.361369,3.63634,0.50708,0.25796,0.137306,0.220316,15.889087,0.305843,0.148933,1.361369,3.63634,0.25354,0.12898,0.137306,0.220316,15.889087,0.305843,0.148933,1.361369,3.63634,0.25354,0.12898,0.369933,good_actor,good_actor
17316b8194c33bd59af8423c36b890fa,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.002415,0.578212,29.174402,0.011893,0.002408,1.561366,5.466854,0.021066,0.008976,0.532414,0.515454,17.823142,0.590054,0.531818,1.272253,3.613389,0.125617,0.059016,0.279793,0.180511,15.899108,0.555064,0.29475,1.321571,3.624802,0.535384,0.257696,0.139896,0.180511,15.899108,0.277532,0.147375,1.321571,3.624802,0.267692,0.128848,0.139896,0.180511,15.899108,0.277532,0.147375,1.321571,3.624802,0.267692,0.128848,0.60136,good_actor,good_actor
0a0697cf71533f23984d7e5915821de5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.000337,16.122454,28.212547,0.004418,0.002474,4.038106,5.381455,0.01163,0.009101,0.516734,7.666279,16.736084,0.553728,0.532592,2.604701,3.377223,0.053109,0.060296,0.222798,5.747261,15.630998,0.40179,0.299985,2.253088,3.607511,0.266289,0.259498,0.111399,5.747261,15.630998,0.200895,0.149992,2.253088,3.607511,0.133145,0.129749,0.111399,5.747261,15.630998,0.200895,0.149992,2.253088,3.607511,0.133145,0.129749,0.60136,good_actor,good_actor
19e94d1d9af73a6fa11703a3cbb77473,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.000076,11.52352,28.211517,0.005199,0.002475,3.420871,5.3813,0.012504,0.009101,0.515354,4.706292,16.996819,0.558466,0.53268,2.258907,3.45492,0.058972,0.060011,0.212435,3.510932,15.49889,0.419812,0.299212,2.018783,3.584517,0.297671,0.260132,0.106218,3.510932,15.49889,0.209906,0.149606,2.018783,3.584517,0.148836,0.130066,0.106218,3.510932,15.49889,0.209906,0.149606,2.018783,3.584517,0.148836,0.130066,0.60136,good_actor,good_actor
5335cc358f883bc0b086db70f1fbc573,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.000307,-0.56433,28.3889,0.01466,0.002464,1.180003,5.397259,0.023285,0.009077,0.513981,-0.477431,18.364425,0.604974,0.533424,1.171811,3.757467,0.13914,0.058624,0.19171,-0.656346,15.58734,0.599127,0.298074,1.090763,3.597519,0.60644,0.259678,0.095855,-0.656346,15.58734,0.299564,0.149037,1.090763,3.597519,0.30322,0.129839,0.095855,-0.656346,15.58734,0.299564,0.149037,1.090763,3.597519,0.30322,0.129839,0.60136,good_actor,good_actor
3ee9e4fe728a3b1eaf344131793704d5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.000153,-1.242187,27.951888,0.016991,0.002496,0.917025,5.358122,0.025325,0.009135,0.505236,-1.132791,18.913552,0.618737,0.534461,0.920417,3.890969,0.15091,0.0582,0.150259,-1.198137,15.510791,0.655095,0.300575,0.879289,3.598604,0.652313,0.260328,0.07513,-1.198137,15.510791,0.327547,0.150287,0.879289,3.598604,0.326157,0.130164,0.07513,-1.198137,15.510791,0.327547,0.150287,0.879289,3.598604,0.326157,0.130164,0.60136,good_actor,good_actor
37e0df45b746342c9c7d80a49e565354,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,0.006348,5.266259,29.783998,0.006626,0.002364,2.629022,5.520214,0.016071,0.0089,0.57958,4.514857,15.339219,0.555821,0.529222,2.31435,3.025144,0.097167,0.061536,0.549223,3.536635,15.862186,0.375672,0.290182,2.149402,3.600429,0.436734,0.257565,0.274611,3.536635,15.862186,0.187836,0.145091,2.149402,3.600429,0.218367,0.128783,0.274611,3.536635,15.862186,0.187836,0.145091,2.149402,3.600429,0.218367,0.128783,0.60136,good_actor,good_actor
08d816d4f9353915abf45a59877f23fd,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.000158,-1.563846,27.86427,0.019307,0.002502,0.729863,5.350234,0.02581,0.009147,0.502604,-1.466126,19.623646,0.633734,0.535039,0.696523,4.046386,0.153958,0.057601,0.134715,-1.53741,15.541885,0.731338,0.301767,0.638017,3.605652,0.659806,0.260154,0.067358,-1.53741,15.541885,0.365669,0.150884,0.638017,3.605652,0.329903,0.130077,0.067358,-1.53741,15.541885,0.365669,0.150884,0.638017,3.605652,0.329903,0.130077,0.60136,good_actor,good_actor
01ae2341628e3506b307151cc797b935,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.00054,0.455077,29.34856,0.012242,0.002395,1.51747,5.482151,0.021187,0.008954,0.533149,0.483524,17.064714,0.597777,0.531079,1.427901,3.433317,0.120868,0.059738,0.274611,0.076544,15.886098,0.58223,0.293424,1.2928,3.617288,0.528381,0.25767,0.137306,0.076544,15.886098,0.291115,0.146712,1.2928,3.617288,0.26419,0.128835,0.137306,0.076544,15.886098,0.291115,0.146712,1.2928,3.617288,0.26419,0.128835,0.60136,good_actor,good_actor
0573e53f8c9d327f9075179562951c33,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.000259,-0.484985,29.261491,0.01462,0.002401,1.209835,5.474509,0.02303,0.008965,0.524457,-0.347007,17.348415,0.609524,0.531406,1.174861,3.493998,0.131204,0.059479,0.217617,-0.595187,15.913129,0.630317,0.294181,1.076709,3.624919,0.570446,0.25759,0.108808,-0.595187,15.913129,0.315158,0.14709,1.076709,3.624919,0.285223,0.128795,0.108808,-0.595187,15.913129,0.315158,0.14709,1.076709,3.624919,0.285223,0.128795,0.60136,good_actor,good_actor
0fad11d553563f2ebb907e2c562733a3,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.000612,0.492642,29.174402,0.012056,0.002408,1.537328,5.466854,0.021217,0.008976,0.53168,0.556143,17.823142,0.597383,0.531818,1.473719,3.613389,0.120275,0.059016,0.274611,0.172803,15.899108,0.580023,0.29475,1.341026,3.624802,0.525019,0.257696,0.137306,0.172803,15.899108,0.290012,0.147375,1.341026,3.624802,0.262509,0.128848,0.137306,0.172803,15.899108,0.290012,0.147375,1.341026,3.624802,0.262509,0.128848,0.60136,good_actor,good_actor
1b60c86844ca39b0946c411e5d1b0eb7,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.394732,good_actor,good_actor
06f8a63d32b0373789456a1bccdf70bc,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.00009,2.748912,29.609843,0.009096,0.002377,2.110284,5.505023,0.018122,0.008922,0.549075,2.88975,15.987365,0.596652,0.529959,2.103095,3.177098,0.097935,0.060836,0.367876,2.399124,15.886593,0.596215,0.291542,1.977252,3.609921,0.415168,0.25754,0.183938,2.399124,15.886593,0.298107,0.145771,1.977252,3.609921,0.207584,0.12877,0.183938,2.399124,15.886593,0.298107,0.145771,1.977252,3.609921,0.207584,0.12877,0.60136,good_actor,good_actor
02ee9b4f7b60361f91773bdede176546,0.000059,0,0.000059,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,0.0002,0.564879,28.474449,0.011604,0.002456,1.589192,5.404813,0.021734,0.009066,0.516734,0.448737,17.082393,0.592084,0.532532,1.518913,3.443344,0.131947,0.05988,0.207254,0.385121,15.509654,0.550613,0.296618,1.48505,3.582298,0.560764,0.260077,0.103627,0.385121,15.509654,0.275306,0.148309,1.48505,3.582298,0.280382,0.130038,0.103627,0.385121,15.509654,0.275306,0.148309,1.48505,3.582298,0.280382,0.130038,-0.60136,good_actor,bad_actor
1a4e32175ee4387bb90699acf6bc3a7a,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193548,0,0,0.193548,0.193548,0,0,0,0,0.387097,0,0,0.387097,0.387097,0,0,0,0,0.193548,0,0,0.193548,0.193548,0,0,0,0,0.193548,0,0,0.193548,0.193548,0,0,0,0,0,?,?,0.000002,-2.076085,28.650583,0.028212,0.002445,0.044839,5.420533,0.025961,0.009043,0.505236,-1.80966,19.468918,0.687261,0.53362,0.007214,3.999338,0.147668,0.057605,0.108808,-1.723763,15.85813,0.971032,0.298329,-0.187215,3.633543,0.64547,0.258149,0.054404,-1.723763,15.85813,0.485516,0.149165,-0.187215,3.633543,0.322735,0.129074,0.054404,-1.723763,15.85813,0.485516,0.149165,-0.187215,3.633543,0.322735,0.129074,-0.369933,good_actor,bad_actor
06913528e9c734f0b02d875e239c7cb5,0.001544,0.0043,0.01853,0,0,?,?,0,0,?,?,0,0,0.016129,?,?,0.016129,0.016129,?,?,0,0,0.032258,?,?,0.032258,0.032258,?,?,0,0,0.016129,?,?,0.016129,0.016129,?,?,0,0,0.016129,?,?,0.016129,0.016129,?,?,0,0,0,?,?,0.053829,18.409809,29.783998,0.003304,0.002364,4.419349,5.520214,0.010793,0.0089,0.748062,15.65626,15.339219,0.541998,0.529222,3.900106,3.025144,0.064474,0.061536,1.326425,11.736683,15.862186,0.32701,0.290182,3.293796,3.600429,0.295369,0.257565,0.663212,11.736683,15.862186,0.163505,0.145091,3.293796,3.600429,0.147685,0.128783,0.663212,11.736683,15.862186,0.163505,0.145091,3.293796,3.600429,0.147685,0.128783,-0.60136,good_actor,bad_actor
104d58d3f137316ead77b58703c978ec,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,0.056298,18.875698,29.783998,0.00328,0.002364,4.470831,5.520214,0.010687,0.0089,0.755382,14.798287,15.339219,0.544339,0.529222,3.689438,3.025144,0.064457,0.061536,1.352332,11.481112,15.862186,0.342898,0.290182,3.203614,3.600429,0.291602,0.257565,0.676166,11.481112,15.862186,0.171449,0.145091,3.203614,3.600429,0.145801,0.128783,0.676166,11.481112,15.862186,0.171449,0.145091,3.203614,3.600429,0.145801,0.128783,-0.60136,good_actor,bad_actor
1d245d70adad378997701d62c32bd2f7,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,0.000118,-1.852428,29.261273,0.023099,0.002401,0.432662,5.474481,0.025763,0.008965,0.513298,-1.708221,16.851449,0.649766,0.531137,0.391268,3.368448,0.153811,0.059994,0.134715,-1.826116,15.847754,0.802149,0.293841,0.277453,3.613053,0.674131,0.257892,0.067358,-1.826116,15.847754,0.401075,0.14692,0.277453,3.613053,0.337066,0.128946,0.067358,-1.826116,15.847754,0.401075,0.14692,0.277453,3.613053,0.337066,0.128946,-0.60136,good_actor,bad_actor
